sku_id,product_id,colour_family,size,active_flag
SKU001409,PROD0084,Navy,L,True
SKU001410,PROD0084,Navy,XL,True
SKU001411,PROD0085,White,XS,True
SKU001412,PROD0085,White,S,True
SKU001413,PROD0085,White,M,True
SKU001414,PROD0085,White,L,True
SKU001415,PROD0085,White,XL,True
SKU001416,PROD0085,Grey,XS,True
SKU001417,PROD0085,Grey,S,True
SKU001418,PROD0085,Grey,M,True
SKU001419,PROD0085,Grey,L,True
SKU001420,PROD0085,Grey,XL,True
SKU001421,PROD0085,Black,XS,True
SKU001422,PROD0085,Black,S,True
SKU001423,PROD0085,Black,M,True
SKU001424,PROD0085,Black,L,True
SKU001425,PROD0085,Black,XL,True
SKU001426,PROD0086,Black,XS,True
SKU001427,PROD0086,Black,S,True
SKU001428,PROD0086,Black,M,True
SKU001429,PROD0086,Black,L,True
SKU001430,PROD0086,Black,XL,True
SKU001431,PROD0086,Orange,XS,True
SKU001432,PROD0086,Orange,S,True
SKU001433,PROD0086,Orange,M,True
SKU001434,PROD0086,Orange,L,True
SKU001435,PROD0086,Orange,XL,True
SKU001436,PROD0087,White,XS,True
SKU001437,PROD0087,White,S,True
SKU001438,PROD0087,White,M,True
SKU001439,PROD0087,White,L,True
SKU001440,PROD0087,White,XL,True
SKU001441,PROD0087,Green,XS,True
SKU001442,PROD0087,Green,S,True
SKU001443,PROD0087,Green,M,True
SKU001444,PROD0087,Green,L,True
SKU001445,PROD0087,Green,XL,True
SKU001446,PROD0087,Orange,XS,True
SKU001447,PROD0087,Orange,S,True
SKU001448,PROD0087,Orange,M,True
SKU001449,PROD0087,Orange,L,True
SKU001450,PROD0087,Orange,XL,True
SKU001451,PROD0088,Black,XS,True
SKU001452,PROD0088,Black,S,True
SKU001453,PROD0088,Black,M,True
SKU001454,PROD0088,Black,L,True
SKU001455,PROD0088,Black,XL,True
SKU001456,PROD0088,White,XS,True
SKU001457,PROD0088,White,S,True
SKU001458,PROD0088,White,M,True
SKU001459,PROD0088,White,L,True
SKU001460,PROD0088,White,XL,True
SKU001461,PROD0088,Beige,XS,True
SKU001462,PROD0088,Beige,S,True
SKU001463,PROD0088,Beige,M,True
SKU001464,PROD0088,Beige,L,True
SKU001465,PROD0088,Beige,XL,True
SKU001466,PROD0089,Navy,XS,True
SKU001467,PROD0089,Navy,S,True
SKU001468,PROD0089,Navy,M,True
SKU001469,PROD0089,Navy,L,True
SKU001470,PROD0089,Navy,XL,True
SKU001471,PROD0089,White,XS,True
SKU001472,PROD0089,White,S,True
SKU001473,PROD0089,White,M,True
SKU001474,PROD0089,White,L,True
SKU001475,PROD0089,White,XL,True
SKU001476,PROD0089,Green,XS,True
SKU001477,PROD0089,Green,S,True
SKU001478,PROD0089,Green,M,True
SKU001479,PROD0089,Green,L,True
SKU001480,PROD0089,Green,XL,True
SKU001481,PROD0090,Orange,XS,True
SKU001482,PROD0090,Orange,S,True
SKU001483,PROD0090,Orange,M,True
SKU001484,PROD0090,Orange,L,True
SKU001485,PROD0090,Orange,XL,True
SKU001486,PROD0090,White,XS,True
SKU001487,PROD0090,White,S,True
SKU001488,PROD0090,White,M,True
SKU001489,PROD0090,White,L,True
SKU001490,PROD0090,White,XL,True
SKU001491,PROD0090,Black,XS,True
SKU001492,PROD0090,Black,S,True
SKU001493,PROD0090,Black,M,True
SKU001494,PROD0090,Black,L,True
SKU001495,PROD0090,Black,XL,True
SKU001496,PROD0091,Black,XS,True
SKU001497,PROD0091,Black,S,True
SKU001498,PROD0091,Black,M,True
SKU001499,PROD0091,Black,L,True
SKU001500,PROD0091,Black,XL,True
SKU001501,PROD0091,Brown,XS,True
SKU001502,PROD0091,Brown,S,True
SKU001503,PROD0091,Brown,M,True
SKU001504,PROD0091,Brown,L,True
SKU001505,PROD0091,Brown,XL,True
SKU001506,PROD0091,Blue,XS,True
SKU001507,PROD0091,Blue,S,True
SKU001508,PROD0091,Blue,M,True
SKU001509,PROD0091,Blue,L,True
SKU001510,PROD0091,Blue,XL,True
SKU001511,PROD0092,Navy,XS,True
SKU001512,PROD0092,Navy,S,True
SKU001513,PROD0092,Navy,M,True
SKU001514,PROD0092,Navy,L,True
SKU001515,PROD0092,Navy,XL,True
SKU001516,PROD0092,Green,XS,True
SKU001517,PROD0092,Green,S,True
SKU001518,PROD0092,Green,M,True
SKU001519,PROD0092,Green,L,True
SKU001520,PROD0092,Green,XL,True
SKU001521,PROD0092,Black,XS,True
SKU001522,PROD0092,Black,S,True
SKU001523,PROD0092,Black,M,True
SKU001524,PROD0092,Black,L,True
SKU001525,PROD0092,Black,XL,True
SKU001526,PROD0093,Grey,XS,True
SKU001527,PROD0093,Grey,S,True
SKU001528,PROD0093,Grey,M,True
SKU001529,PROD0093,Grey,L,True
SKU001530,PROD0093,Grey,XL,True
SKU001531,PROD0093,Red,XS,True
SKU001532,PROD0093,Red,S,True
SKU001533,PROD0093,Red,M,True
SKU001534,PROD0093,Red,L,True
SKU001535,PROD0093,Red,XL,True
SKU001536,PROD0093,Green,XS,True
SKU001537,PROD0093,Green,S,True
SKU001538,PROD0093,Green,M,True
SKU001539,PROD0093,Green,L,True
SKU001540,PROD0093,Green,XL,True
SKU001541,PROD0093,White,XS,True
SKU001542,PROD0093,White,S,True
SKU001543,PROD0093,White,M,True
SKU001544,PROD0093,White,L,True
SKU001545,PROD0093,White,XL,True
SKU001546,PROD0094,Black,XS,True
SKU001547,PROD0094,Black,S,True
SKU001548,PROD0094,Black,M,True
SKU001549,PROD0094,Black,L,True
SKU001550,PROD0094,Black,XL,True
SKU001551,PROD0094,Green,XS,True
SKU001552,PROD0094,Green,S,True
SKU001553,PROD0094,Green,M,True
SKU001554,PROD0094,Green,L,True
SKU001555,PROD0094,Green,XL,True
SKU001556,PROD0095,Navy,XS,True
SKU001557,PROD0095,Navy,S,True
SKU001558,PROD0095,Navy,M,True
SKU001559,PROD0095,Navy,L,True
SKU001560,PROD0095,Navy,XL,True
SKU001561,PROD0095,Beige,XS,True
SKU001562,PROD0095,Beige,S,True
SKU001563,PROD0095,Beige,M,True
SKU001564,PROD0095,Beige,L,True
SKU001565,PROD0095,Beige,XL,True
SKU001566,PROD0095,Blue,XS,True
SKU001567,PROD0095,Blue,S,True
SKU001568,PROD0095,Blue,M,True
SKU001569,PROD0095,Blue,L,True
SKU001570,PROD0095,Blue,XL,True
SKU001571,PROD0095,Black,XS,True
SKU001572,PROD0095,Black,S,True
SKU001573,PROD0095,Black,M,True
SKU001574,PROD0095,Black,L,True
SKU001575,PROD0095,Black,XL,True
SKU001576,PROD0096,Black,XS,True
SKU001577,PROD0096,Black,S,True
SKU001578,PROD0096,Black,M,True
SKU001579,PROD0096,Black,L,True
SKU001580,PROD0096,Black,XL,True
SKU001581,PROD0096,Navy,XS,True
SKU001582,PROD0096,Navy,S,True
SKU001583,PROD0096,Navy,M,True
SKU001584,PROD0096,Navy,L,True
SKU001585,PROD0096,Navy,XL,True
SKU001586,PROD0096,Beige,XS,True
SKU001587,PROD0096,Beige,S,True
SKU001588,PROD0096,Beige,M,True
SKU001589,PROD0096,Beige,L,True
SKU001590,PROD0096,Beige,XL,True
SKU001591,PROD0097,Black,XS,True
SKU001592,PROD0097,Black,S,True
SKU001593,PROD0097,Black,M,True
SKU001594,PROD0097,Black,L,True
SKU001595,PROD0097,Black,XL,True
SKU001596,PROD0097,Navy,XS,True
SKU001597,PROD0097,Navy,S,True
SKU001598,PROD0097,Navy,M,True
SKU001599,PROD0097,Navy,L,True
SKU001600,PROD0097,Navy,XL,True
SKU001601,PROD0097,Beige,XS,True
SKU001602,PROD0097,Beige,S,True
SKU001603,PROD0097,Beige,M,True
SKU001604,PROD0097,Beige,L,True
SKU001605,PROD0097,Beige,XL,True
SKU001606,PROD0097,White,XS,True
SKU001607,PROD0097,White,S,True
SKU001608,PROD0097,White,M,True
SKU001609,PROD0097,White,L,True
SKU001610,PROD0097,White,XL,True
SKU001611,PROD0098,Grey,XS,True
SKU001612,PROD0098,Grey,S,True
SKU001613,PROD0098,Grey,M,True
SKU001614,PROD0098,Grey,L,True
SKU001615,PROD0098,Grey,XL,True
SKU001616,PROD0098,Navy,XS,True
SKU001617,PROD0098,Navy,S,True
SKU001618,PROD0098,Navy,M,True
SKU001619,PROD0098,Navy,L,True
SKU001620,PROD0098,Navy,XL,True
SKU001621,PROD0098,White,XS,True
SKU001622,PROD0098,White,S,True
SKU001623,PROD0098,White,M,True
SKU001624,PROD0098,White,L,True
SKU001625,PROD0098,White,XL,True
SKU001626,PROD0098,Green,XS,True
SKU001627,PROD0098,Green,S,True
SKU001628,PROD0098,Green,M,True
SKU001629,PROD0098,Green,L,True
SKU001630,PROD0098,Green,XL,True
SKU001631,PROD0098,Black,XS,True
SKU001632,PROD0098,Black,S,True
SKU001633,PROD0098,Black,M,True
SKU001634,PROD0098,Black,L,True
SKU001635,PROD0098,Black,XL,True
SKU001636,PROD0099,Black,XS,True
SKU001637,PROD0099,Black,S,True
SKU001638,PROD0099,Black,M,True
SKU001639,PROD0099,Black,L,True
SKU001640,PROD0099,Black,XL,True
SKU001641,PROD0099,Grey,XS,True
SKU001642,PROD0099,Grey,S,True
SKU001643,PROD0099,Grey,M,True
SKU001644,PROD0099,Grey,L,True
SKU001645,PROD0099,Grey,XL,True
SKU001646,PROD0099,White,XS,True
SKU001647,PROD0099,White,S,True
SKU001648,PROD0099,White,M,True
SKU001649,PROD0099,White,L,True
SKU001650,PROD0099,White,XL,True
SKU001651,PROD0099,Blue,XS,True
SKU001652,PROD0099,Blue,S,True
SKU001653,PROD0099,Blue,M,True
SKU001654,PROD0099,Blue,L,True
SKU001655,PROD0099,Blue,XL,True
SKU001656,PROD0100,Green,XS,True
SKU001657,PROD0100,Green,S,True
SKU001658,PROD0100,Green,M,True
SKU001659,PROD0100,Green,L,True
SKU001660,PROD0100,Green,XL,True
SKU001661,PROD0100,Navy,XS,True
SKU001662,PROD0100,Navy,S,True
SKU001663,PROD0100,Navy,M,True
SKU001664,PROD0100,Navy,L,True
SKU001665,PROD0100,Navy,XL,True
SKU001666,PROD0100,Grey,XS,True
SKU001667,PROD0100,Grey,S,True
SKU001668,PROD0100,Grey,M,True
SKU001669,PROD0100,Grey,L,True
SKU001670,PROD0100,Grey,XL,True
SKU001671,PROD0101,Beige,XS,True
SKU001672,PROD0101,Beige,S,True
SKU001673,PROD0101,Beige,M,True
SKU001674,PROD0101,Beige,L,True
SKU001675,PROD0101,Beige,XL,True
SKU001676,PROD0101,Black,XS,True
SKU001677,PROD0101,Black,S,True
SKU001678,PROD0101,Black,M,True
SKU001679,PROD0101,Black,L,True
SKU001680,PROD0101,Black,XL,True
SKU001681,PROD0102,Beige,XS,True
SKU001682,PROD0102,Beige,S,True
SKU001683,PROD0102,Beige,M,True
SKU001684,PROD0102,Beige,L,True
SKU001685,PROD0102,Beige,XL,True
SKU001686,PROD0102,Grey,XS,True
SKU001687,PROD0102,Grey,S,True
SKU001688,PROD0102,Grey,M,True
SKU001689,PROD0102,Grey,L,True
SKU001690,PROD0102,Grey,XL,True
SKU001691,PROD0102,Brown,XS,True
SKU001692,PROD0102,Brown,S,True
SKU001693,PROD0102,Brown,M,True
SKU001694,PROD0102,Brown,L,True
SKU001695,PROD0102,Brown,XL,True
SKU001696,PROD0102,Orange,XS,True
SKU001697,PROD0102,Orange,S,True
SKU001698,PROD0102,Orange,M,True
SKU001699,PROD0102,Orange,L,True
SKU001700,PROD0102,Orange,XL,True
SKU001701,PROD0103,Black,XS,True
SKU001702,PROD0103,Black,S,True
SKU001703,PROD0103,Black,M,True
SKU001704,PROD0103,Black,L,True
SKU001705,PROD0103,Black,XL,True
SKU001706,PROD0103,Navy,XS,True
SKU001707,PROD0103,Navy,S,True
SKU001708,PROD0103,Navy,M,True
SKU001709,PROD0103,Navy,L,True
SKU001710,PROD0103,Navy,XL,True
SKU001711,PROD0103,Green,XS,True
SKU001712,PROD0103,Green,S,True
SKU001713,PROD0103,Green,M,True
SKU001714,PROD0103,Green,L,True
SKU001715,PROD0103,Green,XL,True
SKU001716,PROD0103,Red,XS,True
SKU001717,PROD0103,Red,S,True
SKU001718,PROD0103,Red,M,True
SKU001719,PROD0103,Red,L,True
SKU001720,PROD0103,Red,XL,True
SKU001721,PROD0104,Orange,XS,True
SKU001722,PROD0104,Orange,S,True
SKU001723,PROD0104,Orange,M,True
SKU001724,PROD0104,Orange,L,True
SKU001725,PROD0104,Orange,XL,True
SKU001726,PROD0104,Green,XS,True
SKU001727,PROD0104,Green,S,True
SKU001728,PROD0104,Green,M,True
SKU001729,PROD0104,Green,L,True
SKU001730,PROD0104,Green,XL,True
SKU001731,PROD0104,Grey,XS,True
SKU001732,PROD0104,Grey,S,True
SKU001733,PROD0104,Grey,M,True
SKU001734,PROD0104,Grey,L,True
SKU001735,PROD0104,Grey,XL,True
SKU001736,PROD0104,Black,XS,True
SKU001737,PROD0104,Black,S,True
SKU001738,PROD0104,Black,M,True
SKU001739,PROD0104,Black,L,True
SKU001740,PROD0104,Black,XL,True
SKU001741,PROD0105,Green,XS,True
SKU001742,PROD0105,Green,S,True
SKU001743,PROD0105,Green,M,True
SKU001744,PROD0105,Green,L,True
SKU001745,PROD0105,Green,XL,True
SKU001746,PROD0105,Black,XS,True
SKU001747,PROD0105,Black,S,True
SKU001748,PROD0105,Black,M,True
SKU001749,PROD0105,Black,L,True
SKU001750,PROD0105,Black,XL,True
SKU001751,PROD0105,Grey,XS,True
SKU001752,PROD0105,Grey,S,True
SKU001753,PROD0105,Grey,M,True
SKU001754,PROD0105,Grey,L,True
SKU001755,PROD0105,Grey,XL,True
SKU001756,PROD0105,Navy,XS,True
SKU001757,PROD0105,Navy,S,True
SKU001758,PROD0105,Navy,M,True
SKU001759,PROD0105,Navy,L,True
SKU001760,PROD0105,Navy,XL,True
SKU001761,PROD0105,Beige,XS,True
SKU001762,PROD0105,Beige,S,True
SKU001763,PROD0105,Beige,M,True
SKU001764,PROD0105,Beige,L,True
SKU001765,PROD0105,Beige,XL,True
SKU001766,PROD0106,Grey,XS,True
SKU001767,PROD0106,Grey,S,True
SKU001768,PROD0106,Grey,M,True
SKU001769,PROD0106,Grey,L,True
SKU001770,PROD0106,Grey,XL,True
SKU001771,PROD0106,Navy,XS,True
SKU001772,PROD0106,Navy,S,True
SKU001773,PROD0106,Navy,M,True
SKU001774,PROD0106,Navy,L,True
SKU001775,PROD0106,Navy,XL,True
SKU001776,PROD0106,Black,XS,True
SKU001777,PROD0106,Black,S,True
SKU001778,PROD0106,Black,M,True
SKU001779,PROD0106,Black,L,True
SKU001780,PROD0106,Black,XL,True
SKU001781,PROD0106,White,XS,True
SKU001782,PROD0106,White,S,True
SKU001783,PROD0106,White,M,True
SKU001784,PROD0106,White,L,True
SKU001785,PROD0106,White,XL,True
SKU001786,PROD0107,Black,XS,True
SKU001787,PROD0107,Black,S,True
SKU001788,PROD0107,Black,M,True
SKU001789,PROD0107,Black,L,True
SKU001790,PROD0107,Black,XL,True
SKU001791,PROD0107,Navy,XS,True
SKU001792,PROD0107,Navy,S,True
SKU001793,PROD0107,Navy,M,True
SKU001794,PROD0107,Navy,L,True
SKU001795,PROD0107,Navy,XL,True
SKU001796,PROD0107,Green,XS,True
SKU001797,PROD0107,Green,S,True
SKU001798,PROD0107,Green,M,True
SKU001799,PROD0107,Green,L,True
SKU001800,PROD0107,Green,XL,True
SKU001801,PROD0108,Navy,XS,True
SKU001802,PROD0108,Navy,S,True
SKU001803,PROD0108,Navy,M,True
SKU001804,PROD0108,Navy,L,True
SKU001805,PROD0108,Navy,XL,True
SKU001806,PROD0108,Orange,XS,True
SKU001807,PROD0108,Orange,S,True
SKU001808,PROD0108,Orange,M,True
SKU001809,PROD0108,Orange,L,True
SKU001810,PROD0108,Orange,XL,True
SKU001811,PROD0108,Brown,XS,True
SKU001812,PROD0108,Brown,S,True
SKU001813,PROD0108,Brown,M,True
SKU001814,PROD0108,Brown,L,True
SKU001815,PROD0108,Brown,XL,True
SKU001816,PROD0109,Green,XS,True
SKU001817,PROD0109,Green,S,True
SKU001818,PROD0109,Green,M,True
SKU001819,PROD0109,Green,L,True
SKU001820,PROD0109,Green,XL,True
SKU001821,PROD0109,Brown,XS,True
SKU001822,PROD0109,Brown,S,True
SKU001823,PROD0109,Brown,M,True
SKU001824,PROD0109,Brown,L,True
SKU001825,PROD0109,Brown,XL,True
SKU001826,PROD0109,Navy,XS,True
SKU001827,PROD0109,Navy,S,True
SKU001828,PROD0109,Navy,M,True
SKU001829,PROD0109,Navy,L,True
SKU001830,PROD0109,Navy,XL,True
SKU001831,PROD0110,White,XS,True
SKU001832,PROD0110,White,S,True
SKU001833,PROD0110,White,M,True
SKU001834,PROD0110,White,L,True
SKU001835,PROD0110,White,XL,True
SKU001836,PROD0110,Black,XS,True
SKU001837,PROD0110,Black,S,True
SKU001838,PROD0110,Black,M,True
SKU001839,PROD0110,Black,L,True
SKU001840,PROD0110,Black,XL,True
SKU001841,PROD0110,Green,XS,True
SKU001842,PROD0110,Green,S,True
SKU001843,PROD0110,Green,M,True
SKU001844,PROD0110,Green,L,True
SKU001845,PROD0110,Green,XL,True
SKU001846,PROD0110,Grey,XS,True
SKU001847,PROD0110,Grey,S,True
SKU001848,PROD0110,Grey,M,True
SKU001849,PROD0110,Grey,L,True
SKU001850,PROD0110,Grey,XL,True
SKU001851,PROD0111,Beige,XS,True
SKU001852,PROD0111,Beige,S,True
SKU001853,PROD0111,Beige,M,True
SKU001854,PROD0111,Beige,L,True
SKU001855,PROD0111,Beige,XL,True
SKU001856,PROD0111,Blue,XS,True
SKU001857,PROD0111,Blue,S,True
SKU001858,PROD0111,Blue,M,True
SKU001859,PROD0111,Blue,L,True
SKU001860,PROD0111,Blue,XL,True
SKU001861,PROD0111,White,XS,True
SKU001862,PROD0111,White,S,True
SKU001863,PROD0111,White,M,True
SKU001864,PROD0111,White,L,True
SKU001865,PROD0111,White,XL,True
SKU001866,PROD0111,Red,XS,True
SKU001867,PROD0111,Red,S,True
SKU001868,PROD0111,Red,M,True
SKU001869,PROD0111,Red,L,True
SKU001870,PROD0111,Red,XL,True
SKU001871,PROD0111,Black,XS,True
SKU001872,PROD0111,Black,S,True
SKU001873,PROD0111,Black,M,True
SKU001874,PROD0111,Black,L,True
SKU001875,PROD0111,Black,XL,True
SKU001876,PROD0112,Navy,XS,True
SKU001877,PROD0112,Navy,S,True
SKU001878,PROD0112,Navy,M,True
SKU001879,PROD0112,Navy,L,True
SKU001880,PROD0112,Navy,XL,True
SKU001881,PROD0112,Grey,XS,True
SKU001882,PROD0112,Grey,S,True
SKU001883,PROD0112,Grey,M,True
SKU001884,PROD0112,Grey,L,True
SKU001885,PROD0112,Grey,XL,True
SKU001886,PROD0112,White,XS,True
SKU001887,PROD0112,White,S,True
SKU001888,PROD0112,White,M,True
SKU001889,PROD0112,White,L,True
SKU001890,PROD0112,White,XL,True
SKU001891,PROD0112,Beige,XS,True
SKU001892,PROD0112,Beige,S,True
SKU001893,PROD0112,Beige,M,True
SKU001894,PROD0112,Beige,L,True
SKU001895,PROD0112,Beige,XL,True
SKU001896,PROD0113,Grey,XS,True
SKU001897,PROD0113,Grey,S,True
SKU001898,PROD0113,Grey,M,True
SKU001899,PROD0113,Grey,L,True
SKU001900,PROD0113,Grey,XL,True
SKU001901,PROD0113,Beige,XS,True
SKU001902,PROD0113,Beige,S,True
SKU001903,PROD0113,Beige,M,True
SKU001904,PROD0113,Beige,L,True
SKU001905,PROD0113,Beige,XL,True
SKU001906,PROD0113,Black,XS,True
SKU001907,PROD0113,Black,S,True
SKU001908,PROD0113,Black,M,True
SKU001909,PROD0113,Black,L,True
SKU001910,PROD0113,Black,XL,True
SKU001911,PROD0114,Brown,XS,True
SKU001912,PROD0114,Brown,S,True
SKU001913,PROD0114,Brown,M,True
SKU001914,PROD0114,Brown,L,True
SKU001915,PROD0114,Brown,XL,True
SKU001916,PROD0114,Navy,XS,True
SKU001917,PROD0114,Navy,S,True
SKU001918,PROD0114,Navy,M,True
SKU001919,PROD0114,Navy,L,True
SKU001920,PROD0114,Navy,XL,True
SKU001921,PROD0115,Navy,XS,True
SKU001922,PROD0115,Navy,S,True
SKU001923,PROD0115,Navy,M,True
SKU001924,PROD0115,Navy,L,True
SKU001925,PROD0115,Navy,XL,True
SKU001926,PROD0115,Red,XS,True
SKU001927,PROD0115,Red,S,True
SKU001928,PROD0115,Red,M,True
SKU001929,PROD0115,Red,L,True
SKU001930,PROD0115,Red,XL,True
SKU001931,PROD0115,Beige,XS,True
SKU001932,PROD0115,Beige,S,True
SKU001933,PROD0115,Beige,M,True
SKU001934,PROD0115,Beige,L,True
SKU001935,PROD0115,Beige,XL,True
SKU001936,PROD0116,Green,XS,True
SKU001937,PROD0116,Green,S,True
SKU001938,PROD0116,Green,M,True
SKU001939,PROD0116,Green,L,True
SKU001940,PROD0116,Green,XL,True
SKU001941,PROD0116,Blue,XS,True
SKU001942,PROD0116,Blue,S,True
SKU001943,PROD0116,Blue,M,True
SKU001944,PROD0116,Blue,L,True
SKU001945,PROD0116,Blue,XL,True
SKU001946,PROD0116,Black,XS,True
SKU001947,PROD0116,Black,S,True
SKU001948,PROD0116,Black,M,True
SKU001949,PROD0116,Black,L,True
SKU001950,PROD0116,Black,XL,True
SKU001951,PROD0116,Beige,XS,True
SKU001952,PROD0116,Beige,S,True
SKU001953,PROD0116,Beige,M,True
SKU001954,PROD0116,Beige,L,True
SKU001955,PROD0116,Beige,XL,True
SKU001956,PROD0116,White,XS,True
SKU001957,PROD0116,White,S,True
SKU001958,PROD0116,White,M,True
SKU001959,PROD0116,White,L,True
SKU001960,PROD0116,White,XL,True
SKU001961,PROD0117,Grey,XS,True
SKU001962,PROD0117,Grey,S,True
SKU001963,PROD0117,Grey,M,True
SKU001964,PROD0117,Grey,L,True
SKU001965,PROD0117,Grey,XL,True
SKU001966,PROD0117,Red,XS,True
SKU001967,PROD0117,Red,S,True
SKU001968,PROD0117,Red,M,True
SKU001969,PROD0117,Red,L,True
SKU001970,PROD0117,Red,XL,True
SKU001971,PROD0117,Brown,XS,True
SKU001972,PROD0117,Brown,S,True
SKU001973,PROD0117,Brown,M,True
SKU001974,PROD0117,Brown,L,True
SKU001975,PROD0117,Brown,XL,True
SKU001976,PROD0118,White,XS,True
SKU001977,PROD0118,White,S,True
SKU001978,PROD0118,White,M,True
SKU001979,PROD0118,White,L,True
SKU001980,PROD0118,White,XL,True
SKU001981,PROD0118,Beige,XS,True
SKU001982,PROD0118,Beige,S,True
SKU001983,PROD0118,Beige,M,True
SKU001984,PROD0118,Beige,L,True
SKU001985,PROD0118,Beige,XL,True
SKU001986,PROD0118,Navy,XS,True
SKU001987,PROD0118,Navy,S,True
SKU001988,PROD0118,Navy,M,True
SKU001989,PROD0118,Navy,L,True
SKU001990,PROD0118,Navy,XL,True
SKU001991,PROD0119,White,XS,True
SKU001992,PROD0119,White,S,True
SKU001993,PROD0119,White,M,True
SKU001994,PROD0119,White,L,True
SKU001995,PROD0119,White,XL,True
SKU001996,PROD0119,Grey,XS,True
SKU001997,PROD0119,Grey,S,True
SKU001998,PROD0119,Grey,M,True
SKU001999,PROD0119,Grey,L,True
SKU002000,PROD0119,Grey,XL,True
SKU002001,PROD0119,Black,XS,True
SKU002002,PROD0119,Black,S,True
SKU002003,PROD0119,Black,M,True
SKU002004,PROD0119,Black,L,True
SKU002005,PROD0119,Black,XL,True
SKU002006,PROD0119,Beige,XS,True
SKU002007,PROD0119,Beige,S,True
SKU002008,PROD0119,Beige,M,True
SKU002009,PROD0119,Beige,L,True
SKU002010,PROD0119,Beige,XL,True
SKU002011,PROD0120,Black,XS,True
SKU002012,PROD0120,Black,S,True
SKU002013,PROD0120,Black,M,True
SKU002014,PROD0120,Black,L,True
SKU002015,PROD0120,Black,XL,True
SKU002016,PROD0120,Beige,XS,True
SKU002017,PROD0120,Beige,S,True
SKU002018,PROD0120,Beige,M,True
SKU002019,PROD0120,Beige,L,True
SKU002020,PROD0120,Beige,XL,True
SKU002021,PROD0120,Grey,XS,True
SKU002022,PROD0120,Grey,S,True
SKU002023,PROD0120,Grey,M,True
SKU002024,PROD0120,Grey,L,True
SKU002025,PROD0120,Grey,XL,True
SKU002026,PROD0120,Green,XS,True
SKU002027,PROD0120,Green,S,True
SKU002028,PROD0120,Green,M,True
SKU002029,PROD0120,Green,L,True
SKU002030,PROD0120,Green,XL,True
SKU002031,PROD0121,Navy,XS,True
SKU002032,PROD0121,Navy,S,True
SKU002033,PROD0121,Navy,M,True
SKU002034,PROD0121,Navy,L,True
SKU002035,PROD0121,Navy,XL,True
SKU002036,PROD0121,White,XS,True
SKU002037,PROD0121,White,S,True
SKU002038,PROD0121,White,M,True
SKU002039,PROD0121,White,L,True
SKU002040,PROD0121,White,XL,True
SKU002041,PROD0121,Green,XS,True
SKU002042,PROD0121,Green,S,True
SKU002043,PROD0121,Green,M,True
SKU002044,PROD0121,Green,L,True
SKU002045,PROD0121,Green,XL,True
SKU002046,PROD0122,Grey,XS,True
SKU002047,PROD0122,Grey,S,True
SKU002048,PROD0122,Grey,M,True
SKU002049,PROD0122,Grey,L,True
SKU002050,PROD0122,Grey,XL,True
SKU002051,PROD0122,Navy,XS,True
SKU002052,PROD0122,Navy,S,True
SKU002053,PROD0122,Navy,M,True
SKU002054,PROD0122,Navy,L,True
SKU002055,PROD0122,Navy,XL,True
SKU002056,PROD0122,White,XS,True
SKU002057,PROD0122,White,S,True
SKU002058,PROD0122,White,M,True
SKU002059,PROD0122,White,L,True
SKU002060,PROD0122,White,XL,True
SKU002061,PROD0123,Black,XS,True
SKU002062,PROD0123,Black,S,True
SKU002063,PROD0123,Black,M,True
SKU002064,PROD0123,Black,L,True
SKU002065,PROD0123,Black,XL,True
SKU002066,PROD0123,Navy,XS,True
SKU002067,PROD0123,Navy,S,True
SKU002068,PROD0123,Navy,M,True
SKU002069,PROD0123,Navy,L,True
SKU002070,PROD0123,Navy,XL,True
SKU002071,PROD0123,Green,XS,True
SKU002072,PROD0123,Green,S,True
SKU002073,PROD0123,Green,M,True
SKU002074,PROD0123,Green,L,True
SKU002075,PROD0123,Green,XL,True
SKU002076,PROD0124,Brown,XS,True
SKU002077,PROD0124,Brown,S,True
SKU002078,PROD0124,Brown,M,True
SKU002079,PROD0124,Brown,L,True
SKU002080,PROD0124,Brown,XL,True
SKU002081,PROD0124,Navy,XS,True
SKU002082,PROD0124,Navy,S,True
SKU002083,PROD0124,Navy,M,True
SKU002084,PROD0124,Navy,L,True
SKU002085,PROD0124,Navy,XL,True
SKU002086,PROD0124,Green,XS,True
SKU002087,PROD0124,Green,S,True
SKU002088,PROD0124,Green,M,True
SKU002089,PROD0124,Green,L,True
SKU002090,PROD0124,Green,XL,True
SKU002091,PROD0125,Green,XS,True
SKU002092,PROD0125,Green,S,True
SKU002093,PROD0125,Green,M,True
SKU002094,PROD0125,Green,L,True
SKU002095,PROD0125,Green,XL,True
SKU002096,PROD0125,Orange,XS,True
SKU002097,PROD0125,Orange,S,True
SKU002098,PROD0125,Orange,M,True
SKU002099,PROD0125,Orange,L,True
SKU002100,PROD0125,Orange,XL,True
SKU002101,PROD0125,Beige,XS,True
SKU002102,PROD0125,Beige,S,True
SKU002103,PROD0125,Beige,M,True
SKU002104,PROD0125,Beige,L,True
SKU002105,PROD0125,Beige,XL,True
SKU002106,PROD0125,Blue,XS,True
SKU002107,PROD0125,Blue,S,True
SKU002108,PROD0125,Blue,M,True
SKU002109,PROD0125,Blue,L,True
SKU002110,PROD0125,Blue,XL,True
SKU002111,PROD0126,Orange,XS,True
SKU002112,PROD0126,Orange,S,True
SKU002113,PROD0126,Orange,M,True
SKU002114,PROD0126,Orange,L,True
