order_id,customer_id,order_timestamp,sales_channel,device,currency,shipping_location_id,order_status,promotion_code,campaign_id
ORD0060310,CUST044088,2023-11-05 08:11:12,iOS,Mobile,EUR,LOC010,Completed,,
ORD0060311,CUST044088,2024-03-20 13:10:41,Website,Mobile,EUR,LOC010,Completed,,
ORD0060312,CUST044088,2024-04-09 20:41:03,iOS,Mobile,EUR,LOC010,Completed,,
ORD0060313,CUST044088,2024-04-30 15:07:34,iOS,Mobile,EUR,LOC010,Completed,,
ORD0060314,CUST044088,2024-10-27 22:36:10,iOS,Mobile,EUR,LOC010,Completed,,
ORD0060315,CUST044089,2024-12-05 18:28:49,Android,Mobile,GBP,LOC001,Completed,,
ORD0060316,CUST044089,2025-02-28 16:21:05,Android,Mobile,GBP,LOC001,Completed,CLUB15,
ORD0060317,CUST044090,2024-12-28 12:00:41,Website,Mobile,EUR,LOC005,Completed,,
ORD0060318,CUST044090,2025-02-18 12:37:03,iOS,Mobile,EUR,LOC005,Completed,,
ORD0060319,CUST044091,2023-06-09 18:55:30,Website,Mobile,EUR,LOC008,Completed,,
ORD0060320,CUST044091,2023-07-20 12:46:44,Website,Mobile,EUR,LOC008,Completed,,
ORD0060321,CUST044091,2023-08-09 18:56:03,Android,Mobile,EUR,LOC008,Refunded,CLUB15,
ORD0060322,CUST044092,2025-05-20 17:40:22,Android,Mobile,GBP,LOC002,Completed,,
ORD0060323,CUST044092,2025-06-12 12:38:51,iOS,Mobile,GBP,LOC002,Completed,,
ORD0060324,CUST044092,2025-07-07 14:08:51,iOS,Mobile,GBP,LOC002,Completed,,CAMP0073
ORD0060325,CUST044094,2024-07-29 22:19:45,Android,Mobile,EUR,LOC004,Completed,,
ORD0060326,CUST044095,2025-10-25 09:59:42,iOS,Mobile,GBP,LOC001,Cancelled,,
ORD0060327,CUST044096,2023-08-11 17:35:48,Website,Desktop,EUR,LOC011,Completed,,
ORD0060328,CUST044096,2023-10-15 16:13:32,Website,Mobile,EUR,LOC011,Completed,SEASON20,
ORD0060329,CUST044096,2024-02-20 21:41:39,Website,Mobile,EUR,LOC011,Completed,,
ORD0060330,CUST044096,2024-03-22 13:06:51,iOS,Mobile,EUR,LOC012,Completed,EVENT10,
ORD0060331,CUST044098,2023-07-01 16:12:05,Website,Mobile,EUR,LOC013,Completed,,
ORD0060332,CUST044098,2023-07-25 14:03:10,Android,Mobile,EUR,LOC013,Completed,,
ORD0060333,CUST044098,2024-01-12 14:36:38,Website,Mobile,EUR,LOC013,Completed,,
ORD0060334,CUST044098,2024-04-21 09:49:24,iOS,Mobile,EUR,LOC013,Completed,,
ORD0060335,CUST044098,2024-05-20 12:45:00,Website,Mobile,EUR,LOC013,Completed,,
ORD0060336,CUST044099,2024-10-12 10:50:01,Website,Mobile,GBP,LOC001,Completed,,
ORD0060337,CUST044099,2024-11-23 21:49:44,iOS,Mobile,GBP,LOC001,Completed,,
ORD0060338,CUST044099,2025-05-02 09:16:33,iOS,Mobile,GBP,LOC001,Completed,,
ORD0060339,CUST044099,2025-10-14 10:52:40,Website,Desktop,GBP,LOC001,Completed,,
ORD0060340,CUST044099,2025-12-12 08:12:29,Website,Mobile,GBP,LOC001,Completed,,
ORD0060341,CUST044100,2025-02-11 13:37:05,Android,Mobile,EUR,LOC008,Completed,SEASON20,
ORD0060342,CUST044100,2025-06-23 18:27:24,Website,Desktop,EUR,LOC008,Completed,,
ORD0060343,CUST044100,2025-08-20 19:17:54,Website,Desktop,EUR,LOC007,Refunded,SEASON20,
ORD0060344,CUST044102,2025-03-19 08:19:58,Website,Desktop,EUR,LOC005,Refunded,,
ORD0060345,CUST044102,2025-09-06 10:51:47,iOS,Mobile,EUR,LOC005,Completed,,
ORD0060346,CUST044104,2025-09-07 12:57:54,Website,Desktop,EUR,LOC004,Completed,,
ORD0060347,CUST044105,2024-08-19 14:42:39,Website,Desktop,GBP,LOC001,Completed,,
ORD0060348,CUST044107,2025-08-17 20:20:27,Website,Mobile,EUR,LOC011,Completed,,
ORD0060349,CUST044107,2025-09-08 21:35:54,iOS,Mobile,EUR,LOC012,Completed,,
ORD0060350,CUST044108,2024-01-25 16:30:34,Website,Mobile,GBP,LOC002,Completed,,
ORD0060351,CUST044108,2024-05-26 16:58:24,Website,Desktop,GBP,LOC002,Completed,,
ORD0060352,CUST044108,2024-08-06 20:04:09,Website,Desktop,GBP,LOC002,Completed,,
ORD0060353,CUST044109,2025-07-21 11:14:29,iOS,Mobile,GBP,LOC001,Completed,,
ORD0060354,CUST044110,2024-01-15 13:58:58,Website,Mobile,EUR,LOC007,Completed,,
ORD0060355,CUST044115,2024-12-21 15:44:15,iOS,Mobile,EUR,LOC010,Completed,,
ORD0060356,CUST044115,2025-03-05 10:24:50,Website,Mobile,EUR,LOC009,Completed,,
ORD0060357,CUST044116,2024-09-23 13:42:48,Website,Mobile,EUR,LOC006,Cancelled,,
ORD0060358,CUST044116,2024-10-23 13:41:24,Website,Mobile,EUR,LOC004,Completed,,
ORD0060359,CUST044116,2025-01-10 10:47:53,Website,Desktop,EUR,LOC004,Completed,,
ORD0060360,CUST044116,2025-01-28 21:40:27,iOS,Mobile,EUR,LOC004,Completed,,
ORD0060361,CUST044116,2025-04-20 18:01:27,Website,Desktop,EUR,LOC004,Completed,SEASON20,
ORD0060362,CUST044116,2025-09-19 19:15:26,Website,Desktop,EUR,LOC004,Completed,,
ORD0060363,CUST044117,2025-01-09 14:33:07,Website,Mobile,EUR,LOC012,Completed,,
ORD0060364,CUST044117,2025-06-25 12:34:00,Website,Mobile,EUR,LOC012,Completed,,
ORD0060365,CUST044117,2025-11-04 22:04:53,Website,Mobile,EUR,LOC012,Completed,,
ORD0060366,CUST044118,2023-01-15 10:06:23,iOS,Mobile,EUR,LOC008,Completed,,
ORD0060367,CUST044118,2023-02-26 19:53:54,iOS,Mobile,EUR,LOC008,Completed,,
ORD0060368,CUST044118,2023-04-07 21:13:02,Website,Desktop,EUR,LOC007,Completed,,
ORD0060369,CUST044121,2024-11-15 21:51:43,Website,Mobile,EUR,LOC013,Cancelled,,
ORD0060370,CUST044123,2025-10-05 17:44:31,Website,Desktop,EUR,LOC009,Completed,,
ORD0060371,CUST044123,2025-12-24 12:50:17,Website,Desktop,EUR,LOC010,Completed,,
ORD0060372,CUST044124,2024-12-31 09:22:31,Website,Desktop,CHF,LOC014,Completed,,
ORD0060373,CUST044127,2023-02-26 21:35:46,Website,Mobile,CHF,LOC014,Completed,,
ORD0060374,CUST044127,2023-04-21 20:37:10,Website,Mobile,CHF,LOC014,Completed,,
ORD0060375,CUST044128,2023-08-16 22:38:42,Website,Mobile,EUR,LOC011,Completed,,
ORD0060376,CUST044128,2023-08-30 14:28:26,Website,Mobile,EUR,LOC012,Completed,,
ORD0060377,CUST044129,2025-06-24 14:20:51,Website,Desktop,EUR,LOC004,Completed,,
ORD0060378,CUST044130,2024-07-10 16:17:45,Website,Desktop,EUR,LOC008,Completed,,
ORD0060379,CUST044130,2024-11-06 10:39:04,Website,Desktop,EUR,LOC007,Completed,,
ORD0060380,CUST044132,2025-11-30 20:52:01,Android,Mobile,EUR,LOC004,Completed,,
ORD0060381,CUST044132,2025-12-22 13:26:59,Website,Mobile,EUR,LOC004,Completed,,
ORD0060382,CUST044133,2023-02-21 08:06:01,Website,Desktop,EUR,LOC004,Completed,,
ORD0060383,CUST044133,2023-03-28 15:09:14,Website,Desktop,EUR,LOC004,Completed,CLUB15,
ORD0060384,CUST044133,2023-06-27 21:16:20,Website,Desktop,EUR,LOC004,Completed,,
ORD0060385,CUST044133,2023-12-07 12:48:08,Website,Desktop,EUR,LOC004,Completed,,
ORD0060386,CUST044136,2024-09-26 08:04:08,Android,Mobile,EUR,LOC010,Completed,,
ORD0060387,CUST044136,2025-02-28 20:12:45,Website,Desktop,EUR,LOC009,Completed,,
ORD0060388,CUST044138,2024-01-22 12:35:23,iOS,Tablet,GBP,LOC001,Refunded,,
ORD0060389,CUST044138,2025-01-05 15:01:25,Android,Mobile,GBP,LOC001,Completed,,
ORD0060390,CUST044138,2025-02-05 22:15:01,iOS,Mobile,GBP,LOC001,Completed,,
ORD0060391,CUST044138,2025-05-02 19:06:46,Website,Mobile,GBP,LOC001,Completed,EVENT10,
ORD0060392,CUST044139,2024-02-08 21:10:10,Website,Desktop,GBP,LOC003,Completed,CLUB15,
ORD0060393,CUST044139,2024-02-23 11:30:16,Website,Desktop,GBP,LOC003,Completed,,
ORD0060394,CUST044139,2024-11-13 19:07:12,Website,Mobile,GBP,LOC003,Completed,,
ORD0060395,CUST044140,2024-10-09 21:07:53,Android,Mobile,EUR,LOC004,Completed,,
ORD0060396,CUST044140,2024-12-10 08:52:53,Website,Mobile,EUR,LOC004,Completed,,
ORD0060397,CUST044141,2024-11-06 16:11:16,Website,Desktop,EUR,LOC011,Completed,,
ORD0060398,CUST044141,2025-02-27 14:46:32,Website,Desktop,EUR,LOC011,Completed,,CAMP0031
ORD0060399,CUST044141,2025-04-11 12:57:47,Website,Desktop,EUR,LOC011,Completed,,
ORD0060400,CUST044141,2025-06-21 20:29:54,Website,Tablet,EUR,LOC011,Completed,,
ORD0060401,CUST044141,2025-07-18 12:11:06,Website,Mobile,EUR,LOC011,Completed,,
ORD0060402,CUST044143,2023-06-19 17:41:11,iOS,Mobile,EUR,LOC013,Completed,,
ORD0060403,CUST044143,2023-08-23 14:36:32,Website,Desktop,EUR,LOC013,Completed,SEASON20,
ORD0060404,CUST044143,2023-10-17 13:29:16,Website,Mobile,EUR,LOC013,Completed,,
ORD0060405,CUST044144,2025-10-18 19:50:02,Website,Mobile,EUR,LOC010,Completed,,
ORD0060406,CUST044144,2025-11-29 16:02:47,Android,Mobile,EUR,LOC009,Completed,,
ORD0060407,CUST044146,2025-02-08 12:41:41,Website,Mobile,EUR,LOC008,Completed,,
ORD0060408,CUST044147,2025-10-19 18:33:50,Website,Desktop,EUR,LOC013,Completed,,
ORD0060409,CUST044147,2025-11-23 12:01:37,iOS,Mobile,EUR,LOC013,Completed,,
ORD0060410,CUST044148,2024-09-11 20:56:59,iOS,Mobile,EUR,LOC009,Completed,,
ORD0060411,CUST044149,2025-01-07 14:05:08,Website,Mobile,EUR,LOC011,Completed,,
ORD0060412,CUST044150,2024-09-13 11:20:51,Website,Mobile,EUR,LOC007,Completed,,
ORD0060413,CUST044151,2025-01-19 08:39:41,Website,Desktop,EUR,LOC012,Completed,,
ORD0060414,CUST044151,2025-04-06 09:41:50,Website,Desktop,EUR,LOC012,Completed,SEASON20,CAMP0063
ORD0060415,CUST044151,2025-07-09 20:30:13,Website,Desktop,EUR,LOC012,Completed,,
ORD0060416,CUST044153,2025-12-07 13:47:39,Website,Mobile,EUR,LOC004,Completed,,
ORD0060417,CUST044154,2025-09-28 12:54:01,iOS,Mobile,EUR,LOC008,Completed,,
ORD0060418,CUST044154,2025-12-09 21:44:19,Website,Mobile,EUR,LOC008,Completed,,
ORD0060419,CUST044155,2024-06-23 14:36:54,Website,Desktop,EUR,LOC004,Completed,,
ORD0060420,CUST044155,2025-04-07 17:35:42,Website,Mobile,EUR,LOC006,Completed,,
ORD0060421,CUST044155,2025-06-20 08:28:12,Website,Mobile,EUR,LOC004,Completed,,
ORD0060422,CUST044155,2025-09-15 14:35:20,Website,Mobile,EUR,LOC004,Completed,,CAMP0026
ORD0060423,CUST044155,2025-10-09 19:29:34,Website,Mobile,EUR,LOC006,Cancelled,,
ORD0060424,CUST044155,2025-12-07 18:45:18,Android,Mobile,EUR,LOC004,Completed,,
ORD0060425,CUST044158,2023-01-10 21:48:38,iOS,Mobile,EUR,LOC008,Completed,,
ORD0060426,CUST044160,2023-11-04 21:05:16,iOS,Mobile,EUR,LOC004,Completed,WELCOME10,
ORD0060427,CUST044160,2023-12-06 18:36:15,Website,Desktop,EUR,LOC004,Completed,CLUB15,
ORD0060428,CUST044160,2024-01-24 21:33:10,Website,Mobile,EUR,LOC004,Completed,,
ORD0060429,CUST044160,2024-03-06 20:23:55,Website,Mobile,EUR,LOC004,Completed,,
ORD0060430,CUST044163,2025-08-02 17:54:34,iOS,Mobile,EUR,LOC007,Completed,,
ORD0060431,CUST044163,2025-10-23 09:39:49,Website,Desktop,EUR,LOC007,Completed,SEASON20,CAMP0002
ORD0060432,CUST044163,2025-11-24 17:21:19,Website,Mobile,EUR,LOC007,Completed,,
ORD0060433,CUST044164,2025-03-11 16:12:18,Website,Mobile,GBP,LOC001,Completed,,
ORD0060434,CUST044167,2024-03-20 19:10:10,Website,Mobile,EUR,LOC012,Completed,,
ORD0060435,CUST044168,2025-02-09 20:53:37,Website,Desktop,GBP,LOC001,Completed,,
ORD0060436,CUST044168,2025-04-17 11:26:16,Website,Mobile,GBP,LOC001,Completed,,
ORD0060437,CUST044168,2025-06-03 20:14:57,Website,Mobile,GBP,LOC001,Completed,,
ORD0060438,CUST044168,2025-11-06 19:19:14,Website,Desktop,GBP,LOC001,Completed,,
ORD0060439,CUST044170,2023-11-20 13:25:45,Website,Desktop,EUR,LOC004,Completed,,
ORD0060440,CUST044170,2024-03-31 14:03:59,iOS,Mobile,EUR,LOC004,Completed,,
ORD0060441,CUST044171,2024-12-31 09:40:50,iOS,Mobile,GBP,LOC001,Completed,,
ORD0060442,CUST044172,2024-10-10 22:10:25,Website,Mobile,EUR,LOC004,Completed,,
ORD0060443,CUST044172,2024-12-26 19:31:43,Website,Mobile,EUR,LOC004,Completed,,
ORD0060444,CUST044172,2025-02-05 15:55:56,Website,Desktop,EUR,LOC004,Completed,,
ORD0060445,CUST044173,2025-05-20 12:57:51,Website,Mobile,EUR,LOC013,Completed,CLUB15,
ORD0060446,CUST044176,2023-05-04 08:22:01,Website,Mobile,GBP,LOC001,Completed,,
ORD0060447,CUST044176,2023-06-04 12:43:10,Website,Desktop,GBP,LOC001,Completed,,
ORD0060448,CUST044177,2025-04-27 19:59:55,iOS,Mobile,EUR,LOC009,Completed,,
ORD0060449,CUST044178,2025-01-03 19:45:21,Website,Desktop,EUR,LOC008,Completed,CLUB15,
ORD0060450,CUST044178,2025-04-13 19:57:28,iOS,Mobile,EUR,LOC008,Completed,CLUB15,
ORD0060451,CUST044178,2025-05-02 22:17:21,Android,Mobile,EUR,LOC008,Completed,,
ORD0060452,CUST044178,2025-12-21 14:41:56,Android,Mobile,EUR,LOC008,Completed,,
ORD0060453,CUST044180,2024-12-08 09:56:30,Website,Mobile,EUR,LOC008,Completed,,CAMP0047
ORD0060454,CUST044180,2025-01-23 17:43:49,Website,Mobile,EUR,LOC008,Completed,,
ORD0060455,CUST044180,2025-04-18 11:09:29,Website,Mobile,EUR,LOC008,Completed,,
ORD0060456,CUST044180,2025-10-12 21:54:42,Website,Mobile,EUR,LOC008,Completed,SEASON20,
ORD0060457,CUST044181,2025-06-22 21:24:56,Android,Mobile,EUR,LOC008,Completed,,CAMP0011
ORD0060458,CUST044182,2023-07-26 18:41:31,Website,Mobile,GBP,LOC002,Completed,,
ORD0060459,CUST044182,2023-10-24 15:27:50,Android,Mobile,GBP,LOC002,Completed,,
ORD0060460,CUST044183,2023-09-15 16:22:44,Website,Mobile,GBP,LOC001,Completed,,
ORD0060461,CUST044185,2023-11-27 16:00:10,Website,Mobile,GBP,LOC001,Completed,,
ORD0060462,CUST044186,2024-09-09 08:43:06,Website,Mobile,GBP,LOC001,Completed,,
ORD0060463,CUST044186,2024-11-28 08:24:45,Website,Mobile,GBP,LOC001,Completed,,
ORD0060464,CUST044186,2024-12-19 11:08:58,Website,Desktop,GBP,LOC001,Completed,,
ORD0060465,CUST044186,2025-01-15 15:18:52,Website,Desktop,GBP,LOC001,Completed,,
ORD0060466,CUST044186,2025-01-29 11:19:53,Android,Mobile,GBP,LOC001,Completed,,
ORD0060467,CUST044187,2025-02-05 20:48:45,Website,Desktop,CHF,LOC014,Completed,,
ORD0060468,CUST044187,2025-04-15 20:26:52,Android,Mobile,CHF,LOC014,Completed,CLUB15,
ORD0060469,CUST044189,2025-03-15 20:39:37,Website,Desktop,EUR,LOC007,Completed,,
ORD0060470,CUST044189,2025-04-23 09:26:12,Website,Mobile,EUR,LOC007,Completed,,
ORD0060471,CUST044189,2025-09-20 11:23:25,Website,Desktop,EUR,LOC007,Completed,,
ORD0060472,CUST044191,2024-05-19 21:48:18,iOS,Mobile,GBP,LOC001,Completed,,
ORD0060473,CUST044191,2024-07-07 19:22:38,iOS,Mobile,GBP,LOC002,Completed,,
ORD0060474,CUST044191,2024-08-06 18:49:32,iOS,Mobile,GBP,LOC002,Completed,,
ORD0060475,CUST044191,2024-11-16 16:29:29,iOS,Mobile,GBP,LOC002,Completed,,
ORD0060476,CUST044193,2025-04-02 19:00:30,Website,Desktop,EUR,LOC009,Completed,,
ORD0060477,CUST044193,2025-08-12 15:17:44,Website,Desktop,EUR,LOC009,Completed,,
ORD0060478,CUST044195,2025-02-19 15:21:28,Website,Desktop,EUR,LOC009,Completed,,
ORD0060479,CUST044195,2025-06-05 11:14:06,Website,Mobile,EUR,LOC009,Completed,,
ORD0060480,CUST044197,2025-02-03 08:17:11,Website,Mobile,EUR,LOC006,Completed,,
ORD0060481,CUST044198,2024-11-14 13:50:20,Website,Desktop,GBP,LOC003,Completed,,
ORD0060482,CUST044198,2025-01-30 16:04:51,Website,Tablet,GBP,LOC003,Completed,CLUB15,
ORD0060483,CUST044199,2024-08-04 17:06:36,Website,Mobile,EUR,LOC004,Completed,,
ORD0060484,CUST044200,2025-01-07 13:24:11,iOS,Mobile,EUR,LOC005,Refunded,CLUB15,
ORD0060485,CUST044203,2023-05-12 22:43:55,Website,Desktop,GBP,LOC003,Completed,,
ORD0060486,CUST044203,2023-07-26 14:16:45,Website,Mobile,GBP,LOC002,Completed,,
ORD0060487,CUST044207,2024-12-29 21:46:53,Website,Tablet,EUR,LOC006,Completed,,
ORD0060488,CUST044207,2025-02-08 22:53:48,Website,Desktop,EUR,LOC006,Completed,,
ORD0060489,CUST044207,2025-06-13 10:34:51,Website,Tablet,EUR,LOC004,Completed,,CAMP0073
ORD0060490,CUST044210,2025-01-20 22:46:09,iOS,Tablet,EUR,LOC013,Completed,,
ORD0060491,CUST044211,2024-07-16 09:53:18,Website,Mobile,EUR,LOC013,Completed,,
ORD0060492,CUST044212,2025-12-11 19:42:17,Website,Desktop,GBP,LOC001,Completed,,
ORD0060493,CUST044214,2025-11-19 08:53:37,Android,Mobile,GBP,LOC001,Completed,CLUB15,
ORD0060494,CUST044217,2025-07-04 14:01:06,iOS,Mobile,EUR,LOC008,Completed,,
ORD0060495,CUST044217,2025-08-26 20:51:36,Website,Mobile,EUR,LOC008,Completed,,CAMP0026
ORD0060496,CUST044217,2025-10-03 10:35:30,Website,Desktop,EUR,LOC008,Cancelled,,
ORD0060497,CUST044218,2025-07-01 22:59:58,iOS,Mobile,EUR,LOC008,Completed,,
ORD0060498,CUST044218,2025-08-30 16:01:10,Android,Mobile,EUR,LOC008,Completed,,
ORD0060499,CUST044218,2025-09-30 18:27:05,iOS,Mobile,EUR,LOC008,Completed,,CAMP0001
ORD0060500,CUST044218,2025-12-24 12:31:30,Website,Desktop,EUR,LOC008,Completed,SEASON20,
ORD0060501,CUST044219,2025-10-05 15:55:46,Website,Mobile,EUR,LOC008,Completed,SEASON20,
ORD0060502,CUST044219,2025-11-27 11:17:54,Website,Desktop,EUR,LOC008,Completed,,
ORD0060503,CUST044221,2024-07-01 14:36:25,Android,Mobile,EUR,LOC011,Completed,,
ORD0060504,CUST044221,2024-09-04 10:33:19,Website,Mobile,EUR,LOC011,Cancelled,,
ORD0060505,CUST044221,2024-12-25 22:47:43,Android,Mobile,EUR,LOC011,Completed,,
ORD0060506,CUST044221,2025-03-19 19:10:01,Android,Mobile,EUR,LOC012,Completed,,
ORD0060507,CUST044221,2025-04-05 09:12:37,Android,Mobile,EUR,LOC011,Completed,,
ORD0060508,CUST044221,2025-07-19 14:27:13,Android,Mobile,EUR,LOC011,Completed,,
ORD0060509,CUST044222,2023-03-16 19:31:00,Website,Desktop,EUR,LOC004,Completed,,
ORD0060510,CUST044223,2024-09-30 18:17:59,Website,Mobile,EUR,LOC008,Completed,,
ORD0060511,CUST044223,2024-11-23 10:13:06,Website,Mobile,EUR,LOC008,Completed,EVENT10,
ORD0060512,CUST044224,2025-01-08 16:28:00,Website,Desktop,EUR,LOC012,Completed,,
ORD0060513,CUST044224,2025-04-01 12:15:37,Website,Desktop,EUR,LOC012,Refunded,,
ORD0060514,CUST044225,2024-05-12 10:47:24,Website,Mobile,EUR,LOC007,Completed,,
ORD0060515,CUST044225,2024-07-03 14:27:00,Website,Desktop,EUR,LOC007,Refunded,,
ORD0060516,CUST044225,2024-12-05 21:30:31,Website,Desktop,EUR,LOC007,Completed,,
ORD0060517,CUST044225,2025-01-16 10:51:09,Website,Desktop,EUR,LOC007,Completed,,
ORD0060518,CUST044225,2025-03-06 22:58:12,Website,Mobile,EUR,LOC007,Completed,,
ORD0060519,CUST044225,2025-03-23 13:59:38,Website,Mobile,EUR,LOC007,Completed,,
ORD0060520,CUST044226,2025-03-03 18:10:55,Website,Mobile,EUR,LOC009,Completed,,CAMP0056
ORD0060521,CUST044226,2025-03-21 20:42:00,Website,Desktop,EUR,LOC009,Completed,,
ORD0060522,CUST044226,2025-04-24 11:56:52,Website,Mobile,EUR,LOC009,Completed,,
ORD0060523,CUST044226,2025-10-15 11:43:02,Website,Desktop,EUR,LOC009,Completed,,
ORD0060524,CUST044227,2024-11-01 21:02:58,iOS,Mobile,EUR,LOC004,Completed,,
ORD0060525,CUST044227,2025-03-23 20:40:41,Website,Mobile,EUR,LOC004,Refunded,,
ORD0060526,CUST044227,2025-08-30 16:43:31,iOS,Mobile,EUR,LOC004,Completed,,
ORD0060527,CUST044227,2025-11-26 16:51:54,Website,Mobile,EUR,LOC004,Completed,,CAMP0033
ORD0060528,CUST044231,2025-01-06 08:59:36,Android,Mobile,EUR,LOC013,Completed,WELCOME10,
ORD0060529,CUST044231,2025-05-15 11:38:24,iOS,Mobile,EUR,LOC013,Completed,,
ORD0060530,CUST044231,2025-08-07 20:59:54,iOS,Mobile,EUR,LOC013,Completed,,
ORD0060531,CUST044234,2024-08-13 13:59:29,Website,Desktop,EUR,LOC004,Completed,,
ORD0060532,CUST044234,2025-01-24 12:08:17,Website,Desktop,EUR,LOC004,Completed,,
ORD0060533,CUST044234,2025-08-31 18:02:51,Android,Mobile,EUR,LOC006,Completed,,
ORD0060534,CUST044234,2025-12-15 08:04:21,Website,Desktop,EUR,LOC004,Completed,,
ORD0060535,CUST044234,2025-12-31 17:27:14,Website,Desktop,EUR,LOC004,Completed,CLUB15,
ORD0060536,CUST044235,2025-07-10 16:51:26,Website,Desktop,EUR,LOC004,Completed,WELCOME10,
ORD0060537,CUST044237,2023-12-19 17:52:55,Website,Mobile,GBP,LOC001,Completed,,
ORD0060538,CUST044238,2025-03-23 16:20:39,Website,Mobile,EUR,LOC011,Completed,,
ORD0060539,CUST044238,2025-06-03 15:59:18,Website,Desktop,EUR,LOC011,Completed,,
ORD0060540,CUST044239,2024-01-07 17:31:19,iOS,Mobile,GBP,LOC003,Completed,,
ORD0060541,CUST044239,2024-03-01 20:06:50,iOS,Mobile,GBP,LOC002,Completed,,
ORD0060542,CUST044239,2024-05-19 20:32:24,iOS,Mobile,GBP,LOC001,Completed,,
ORD0060543,CUST044240,2025-04-10 12:49:25,Website,Desktop,EUR,LOC012,Completed,,
ORD0060544,CUST044242,2023-08-10 14:23:02,Website,Mobile,EUR,LOC004,Completed,,
ORD0060545,CUST044243,2025-07-07 17:10:29,Website,Desktop,EUR,LOC012,Completed,,
ORD0060546,CUST044243,2025-09-16 21:10:10,Website,Desktop,EUR,LOC012,Completed,,
ORD0060547,CUST044243,2025-12-22 19:08:42,Website,Desktop,EUR,LOC012,Completed,CLUB15,
ORD0060548,CUST044244,2024-07-27 08:54:50,Website,Desktop,EUR,LOC010,Completed,,
ORD0060549,CUST044245,2025-08-03 15:24:37,iOS,Mobile,EUR,LOC009,Completed,,
ORD0060550,CUST044245,2025-10-08 20:37:30,Website,Desktop,EUR,LOC009,Completed,,CAMP0043
ORD0060551,CUST044246,2025-03-07 15:50:46,Android,Mobile,CHF,LOC014,Completed,,
ORD0060552,CUST044248,2025-12-04 22:23:35,Android,Mobile,EUR,LOC010,Completed,,
ORD0060553,CUST044250,2023-01-19 13:45:06,Website,Desktop,EUR,LOC007,Completed,,
ORD0060554,CUST044250,2023-04-21 13:02:53,Website,Mobile,EUR,LOC007,Completed,,
ORD0060555,CUST044253,2023-04-17 10:58:07,Website,Mobile,EUR,LOC004,Completed,,
ORD0060556,CUST044253,2023-08-17 11:19:22,Website,Mobile,EUR,LOC004,Completed,,
ORD0060557,CUST044253,2024-02-07 21:43:29,Website,Mobile,EUR,LOC004,Completed,,
ORD0060558,CUST044255,2024-03-04 19:43:03,iOS,Mobile,EUR,LOC007,Completed,,
ORD0060559,CUST044256,2025-12-16 17:35:30,Website,Desktop,EUR,LOC011,Completed,,
ORD0060560,CUST044257,2024-06-14 10:26:08,Website,Desktop,CHF,LOC014,Completed,,
ORD0060561,CUST044258,2025-11-11 10:55:23,Website,Tablet,EUR,LOC012,Completed,,CAMP0052
ORD0060562,CUST044260,2025-11-04 17:25:52,Website,Mobile,GBP,LOC001,Completed,,
ORD0060563,CUST044260,2025-11-29 13:45:58,Website,Mobile,GBP,LOC001,Completed,,
ORD0060564,CUST044261,2025-12-30 13:35:07,Website,Desktop,EUR,LOC004,Completed,CLUB15,
ORD0060565,CUST044262,2025-10-03 20:37:17,Website,Mobile,EUR,LOC005,Completed,,CAMP0001
ORD0060566,CUST044262,2025-12-11 10:39:29,Website,Mobile,EUR,LOC004,Completed,,
ORD0060567,CUST044263,2025-04-08 16:42:14,Website,Mobile,EUR,LOC007,Refunded,,
ORD0060568,CUST044264,2024-07-01 20:00:43,Website,Mobile,GBP,LOC001,Completed,,
ORD0060569,CUST044264,2024-12-01 09:25:45,Website,Mobile,GBP,LOC001,Completed,,CAMP0047
ORD0060570,CUST044264,2025-04-16 16:02:52,Website,Mobile,GBP,LOC001,Completed,,
ORD0060571,CUST044265,2024-04-10 21:28:50,iOS,Mobile,GBP,LOC001,Completed,,
ORD0060572,CUST044265,2024-06-25 13:49:43,Website,Desktop,GBP,LOC001,Completed,EVENT10,
ORD0060573,CUST044267,2024-09-22 19:33:48,Website,Mobile,EUR,LOC013,Completed,,
ORD0060574,CUST044267,2025-09-04 11:08:06,Website,Mobile,EUR,LOC013,Completed,,
ORD0060575,CUST044268,2025-08-14 22:46:58,Website,Desktop,GBP,LOC002,Completed,,
ORD0060576,CUST044269,2025-11-03 22:53:46,iOS,Mobile,EUR,LOC008,Completed,WELCOME10,
ORD0060577,CUST044270,2025-06-28 20:01:50,Website,Mobile,EUR,LOC007,Completed,,CAMP0073
ORD0060578,CUST044270,2025-09-25 22:27:35,Website,Desktop,EUR,LOC007,Completed,,
ORD0060579,CUST044277,2025-01-05 22:45:11,Website,Desktop,EUR,LOC008,Refunded,,
ORD0060580,CUST044277,2025-02-07 16:02:07,Website,Desktop,EUR,LOC008,Completed,,
ORD0060581,CUST044277,2025-03-09 12:04:08,Website,Desktop,EUR,LOC008,Completed,,
ORD0060582,CUST044278,2024-07-13 14:40:05,iOS,Mobile,EUR,LOC005,Completed,,
ORD0060583,CUST044278,2024-09-11 17:10:41,Website,Desktop,EUR,LOC005,Completed,,
ORD0060584,CUST044278,2024-10-05 17:37:12,Website,Desktop,EUR,LOC005,Completed,,
ORD0060585,CUST044278,2024-11-15 11:52:59,Website,Desktop,EUR,LOC005,Completed,,
ORD0060586,CUST044278,2025-03-18 09:44:59,Website,Desktop,EUR,LOC005,Completed,,
